age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
71,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,2722,80,Yugoslavia,1
71,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,2722,80,Yugoslavia,0
56,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,2286,76,Guatemala,1
56,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,2286,76,Guatemala,0
60,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,2504,78,Scotland,0
60,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,2504,78,Scotland,1
58,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,67500,1415,91,Scotland,1
58,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,67500,1415,91,Scotland,0
60,Self-emp-not-inc,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,1415,91,Scotland,0
60,Self-emp-not-inc,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,1415,91,Scotland,1
62,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,62500,326,92,Thailand,0
62,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,62500,326,92,Thailand,1
67,State-gov,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,57500,544,94,El-Salvador,0
67,State-gov,10th,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,57500,544,94,El-Salvador,1
60,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,62500,1415,78,Scotland,1
60,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,62500,1415,78,Scotland,0
70,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,1415,79,Thailand,0
70,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,1415,79,Thailand,1
60,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,544,80,Yugoslavia,0
60,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,544,80,Yugoslavia,1
58,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Female,52500,108,77,Nicaragua,0
58,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Male,52500,108,77,Nicaragua,1
67,State-gov,Prof-school,4,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,57500,1633,94,El-Salvador,0
67,State-gov,Prof-school,4,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,57500,1633,94,El-Salvador,1
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Female,52500,1197,89,Guatemala,0
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Wife,White,Male,52500,1197,89,Guatemala,1
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,108,89,Guatemala,0
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,108,89,Guatemala,1
64,State-gov,HS-grad,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,1633,80,Yugoslavia,0
64,State-gov,HS-grad,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,1633,80,Yugoslavia,1
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,108,76,Guatemala,0
56,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,108,76,Guatemala,1
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,92500,3593,91,Scotland,1
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,92500,3593,91,Scotland,0
13,State-gov,11th,1,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,92500,2504,92,Thailand,1
13,State-gov,11th,1,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,92500,2504,92,Thailand,0
15,State-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,87500,3811,94,El-Salvador,1
15,State-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,87500,3811,94,El-Salvador,0
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,77500,3593,92,Thailand,1
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,77500,3593,92,Thailand,0
15,Federal-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,82500,2722,94,El-Salvador,1
15,Federal-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,82500,2722,94,El-Salvador,0
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,87500,3593,92,Dominican-Republic,1
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,87500,3593,92,Dominican-Republic,0
16,State-gov,10th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,82500,2722,95,Ecuador,0
16,State-gov,10th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,82500,2722,95,Ecuador,1
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,3593,78,France,1
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,3593,78,France,0
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,82500,2504,79,Dominican-Republic,1
13,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,82500,2504,79,Dominican-Republic,0
23,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,3593,91,Scotland,0
23,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,3593,91,Scotland,1
10,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,87500,2286,89,Portugal,0
10,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,87500,2286,89,Portugal,1
11,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,77500,2286,77,Ireland,0
11,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,77500,2286,77,Ireland,1
12,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,3593,91,Scotland,1
12,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,3593,91,Scotland,0
12,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,2504,91,France,0
12,Local-gov,Some-college,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,2504,91,France,1
14,State-gov,HS-grad,2,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,92500,1633,93,Yugoslavia,0
14,State-gov,HS-grad,2,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,92500,1633,93,Yugoslavia,1
10,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Female,77500,108,76,Guatemala,1
10,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Male,77500,108,76,Guatemala,0
16,State-gov,10th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,82500,1633,95,Ecuador,0
16,State-gov,10th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,82500,1633,95,Ecuador,1
12,Local-gov,12th,2,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Female,77500,1415,91,France,1
12,Local-gov,12th,2,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Male,77500,1415,91,France,0
14,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,82500,544,93,Laos,0
14,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,82500,544,93,Laos,1
23,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,1415,91,Scotland,0
23,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,1415,91,Scotland,1
17,State-gov,Assoc-acdm,5,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,82500,762,96,Trinadad&Tobago,0
17,State-gov,Assoc-acdm,5,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,82500,762,96,Trinadad&Tobago,1
10,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Female,77500,1197,89,Portugal,0
10,Local-gov,Bachelors,1,Widowed,Tech-support,Wife,White,Male,77500,1197,89,Portugal,1
24,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,77500,326,92,Thailand,1
24,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,77500,326,92,Thailand,0
12,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,1415,78,Scotland,1
12,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,1415,78,Scotland,0
14,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,82500,544,93,Laos,0
14,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,82500,544,93,Laos,1
10,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,77500,1197,76,Portugal,1
10,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,77500,1197,76,Portugal,0
10,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,77500,108,76,Portugal,1
10,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,77500,108,76,Portugal,0
10,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,87500,108,89,Guatemala,1
10,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,87500,108,89,Guatemala,0
13,State-gov,11th,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,82500,1415,92,Dominican-Republic,0
13,State-gov,11th,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,82500,1415,92,Dominican-Republic,1
15,State-gov,Prof-school,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,82500,544,94,Ecuador,0
15,State-gov,Prof-school,2,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Male,82500,544,94,Ecuador,1
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,77500,2504,66,Scotland,1
12,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,77500,2504,66,Scotland,0
11,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,77500,108,65,Nicaragua,1
11,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,77500,108,65,Nicaragua,0
11,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,77500,2286,90,Cuba,0
11,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,77500,2286,90,Cuba,1
11,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,77500,1197,90,Cuba,0
11,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,77500,1197,90,Cuba,1
35,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,67500,2504,91,Scotland,0
35,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,67500,2504,91,Scotland,1
38,State-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,62500,2722,94,El-Salvador,0
38,State-gov,10th,4,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,62500,2722,94,El-Salvador,1
33,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Female,52500,3375,76,Guatemala,0
33,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Male,52500,3375,76,Guatemala,1
45,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,2286,77,Nicaragua,0
45,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,2286,77,Nicaragua,1
37,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,3811,93,Laos,0
37,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,3811,93,Laos,1
37,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,2722,93,Laos,0
37,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,2722,93,Laos,1
40,State-gov,Assoc-acdm,5,Married-spouse-absent,Exec-managerial,Other-relative,Other,Female,57500,4029,96,Trinadad&Tobago,0
40,State-gov,Assoc-acdm,5,Married-spouse-absent,Exec-managerial,Other-relative,Other,Male,57500,4029,96,Trinadad&Tobago,1
45,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,2286,90,Nicaragua,0
45,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,2286,90,Nicaragua,1
35,Self-emp-not-inc,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,2504,91,Scotland,0
35,Self-emp-not-inc,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,2504,91,Scotland,1
45,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,52500,3375,76,Guatemala,0
45,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,52500,3375,76,Guatemala,1
45,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,52500,2286,76,Guatemala,0
45,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,52500,2286,76,Guatemala,1
35,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,62500,2504,78,Scotland,0
35,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,62500,2504,78,Scotland,1
34,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,3375,77,Ireland,0
34,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,3375,77,Ireland,1
34,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,2286,77,Ireland,0
34,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,2286,77,Ireland,1
45,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,67500,2286,89,Guatemala,1
45,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,67500,2286,89,Guatemala,0
34,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,67500,2286,90,Nicaragua,0
34,Local-gov,12th,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,67500,2286,90,Nicaragua,1
47,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,3593,92,Thailand,1
47,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,3593,92,Thailand,0
35,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,3593,91,Scotland,1
35,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,3593,91,Scotland,0
45,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,62500,2286,76,Guatemala,1
45,Local-gov,7th-8th,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,62500,2286,76,Guatemala,0
35,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,3593,91,France,1
35,Local-gov,12th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,3593,91,France,0
48,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,52500,2722,93,Laos,0
48,State-gov,1st-4th,3,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,52500,2722,93,Laos,1
35,Local-gov,12th,2,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,52500,2504,91,France,1
35,Local-gov,12th,2,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,52500,2504,91,France,0
47,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,2504,79,Dominican-Republic,0
47,State-gov,Masters,3,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,2504,79,Dominican-Republic,1
45,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,3375,89,Guatemala,1
45,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,3375,89,Guatemala,0
50,State-gov,Prof-school,5,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,57500,2722,95,El-Salvador,0
50,State-gov,Prof-school,5,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,57500,2722,95,El-Salvador,1
51,State-gov,Doctorate,5,Never-married,Exec-managerial,Other-relative,Other,Female,72500,762,96,Trinadad&Tobago,0
51,State-gov,Doctorate,5,Never-married,Exec-managerial,Other-relative,Other,Male,72500,762,96,Trinadad&Tobago,1
42,Without-pay,5th-6th,7,Separated,Prof-specialty,Unmarried,Black,Female,72500,980,98,Hong,0
42,Without-pay,5th-6th,7,Separated,Prof-specialty,Unmarried,Black,Male,72500,980,98,Hong,1
47,State-gov,Masters,1,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,67500,1415,79,Thailand,1
47,State-gov,Masters,1,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,67500,1415,79,Thailand,0
46,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,67500,326,78,Scotland,1
46,Local-gov,12th,1,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,67500,326,78,Scotland,0
48,State-gov,HS-grad,2,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,67500,1633,93,Yugoslavia,0
48,State-gov,HS-grad,2,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,67500,1633,93,Yugoslavia,1
34,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,67500,1197,90,Nicaragua,0
34,Local-gov,Some-college,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,67500,1197,90,Nicaragua,1
33,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Female,67500,108,89,Guatemala,0
33,Local-gov,Bachelors,1,Married-civ-spouse,Tech-support,Not-in-family,White,Male,67500,108,89,Guatemala,1
48,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Female,57500,1633,93,Yugoslavia,0
48,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Other-relative,Amer-Indian-Eskimo,Male,57500,1633,93,Yugoslavia,1
34,Private,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,1197,90,Nicaragua,0
34,Private,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,1197,90,Nicaragua,1
33,Private,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Female,52500,108,89,Guatemala,0
33,Private,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Male,52500,108,89,Guatemala,1
45,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Female,52500,108,89,Guatemala,0
45,Local-gov,7th-8th,1,Widowed,Tech-support,Wife,White,Male,52500,108,89,Guatemala,1
37,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Female,52500,544,93,Yugoslavia,0
37,State-gov,1st-4th,3,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Male,52500,544,93,Yugoslavia,1
34,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Female,62500,1197,77,Nicaragua,0
34,Local-gov,12th,1,Widowed,Craft-repair,Not-in-family,White,Male,62500,1197,77,Nicaragua,1
46,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,1415,78,Scotland,0
46,Local-gov,12th,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,1415,78,Scotland,1
36,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,1415,92,Dominican-Republic,0
36,State-gov,Masters,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,1415,92,Dominican-Republic,1
33,Local-gov,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Female,52500,1197,76,Portugal,0
33,Local-gov,7th-8th,1,Widowed,Tech-support,Not-in-family,White,Male,52500,1197,76,Portugal,1
39,State-gov,Prof-school,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,57500,1633,95,El-Salvador,0
39,State-gov,Prof-school,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,57500,1633,95,El-Salvador,1
36,State-gov,11th,3,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,52500,1415,92,Thailand,0
36,State-gov,11th,3,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,52500,1415,92,Thailand,1
36,State-gov,11th,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,57500,326,92,Thailand,0
36,State-gov,11th,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,57500,326,92,Thailand,1
34,Local-gov,Some-college,1,Widowed,Craft-repair,Wife,White,Female,52500,108,90,Nicaragua,0
34,Local-gov,Some-college,1,Widowed,Craft-repair,Wife,White,Male,52500,108,90,Nicaragua,1
35,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,326,78,Scotland,0
35,Local-gov,Some-college,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,326,78,Scotland,1
34,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,52500,1197,90,Ireland,0
34,Local-gov,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Male,52500,1197,90,Ireland,1
45,Local-gov,7th-8th,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,52500,1197,89,Guatemala,0
45,Local-gov,7th-8th,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,52500,1197,89,Guatemala,1
36,State-gov,Masters,11,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,52500,326,92,Thailand,0
36,State-gov,Masters,11,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Male,52500,326,92,Thailand,1
37,Local-gov,12th,10,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,52500,326,78,Scotland,0
37,Local-gov,12th,10,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,52500,326,78,Scotland,1
47,State-gov,Masters,3,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,52500,1415,92,Thailand,0
47,State-gov,Masters,3,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,52500,1415,92,Thailand,1
45,Local-gov,12th,1,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,52500,108,90,Nicaragua,0
45,Local-gov,12th,1,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,52500,108,90,Nicaragua,1
35,Local-gov,12th,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,62500,326,91,Scotland,0
35,Local-gov,12th,2,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,62500,326,91,Scotland,1
37,State-gov,1st-4th,3,Divorced,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,52500,544,93,Yugoslavia,0
37,State-gov,1st-4th,3,Divorced,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,52500,544,93,Yugoslavia,1
45,Local-gov,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,52500,108,76,Guatemala,0
45,Local-gov,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,52500,108,76,Guatemala,1
