age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
79,Private,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,27500,3375,1,Portugal,1
95,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,27500,2940,5,Haiti,0
95,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,27500,2940,5,Haiti,1
89,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,27500,3811,4,Ecuador,0
89,Federal-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,27500,3811,4,Ecuador,1
89,State-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,27500,2722,4,Ecuador,0
89,State-gov,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,27500,2722,4,Ecuador,1
73,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,27500,4029,5,Haiti,0
73,State-gov,10th,3,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,27500,4029,5,Haiti,1
71,State-gov,Masters,3,Married-spouse-absent,Farming-fishing,Own-child,Other,Female,27500,4029,5,Taiwan,0
71,State-gov,Masters,3,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,27500,4029,5,Taiwan,1
91,State-gov,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,27500,1633,4,El-Salvador,1
91,State-gov,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,27500,1633,4,El-Salvador,0
83,Local-gov,HS-grad,5,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,27500,3593,3,France,0
83,Local-gov,HS-grad,5,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,27500,3593,3,France,1
85,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,27500,2504,2,Dominican-Republic,0
85,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,27500,2504,2,Dominican-Republic,1
91,Local-gov,12th,2,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,27500,3811,4,Ecuador,0
91,Local-gov,12th,2,Separated,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,27500,3811,4,Ecuador,1
93,Local-gov,Masters,3,Separated,Farming-fishing,Own-child,Other,Female,27500,2940,5,Taiwan,0
93,Local-gov,Masters,3,Separated,Farming-fishing,Own-child,Other,Male,27500,2940,5,Taiwan,1
93,State-gov,Masters,3,Married-spouse-absent,Farming-fishing,Own-child,Other,Female,27500,4029,5,India,0
93,State-gov,Masters,3,Married-spouse-absent,Farming-fishing,Own-child,Other,Male,27500,4029,5,India,1
83,Local-gov,HS-grad,2,Never-married,Sales,Wife,Asian-Pac-Islander,Female,27500,3593,3,Iran,1
83,Local-gov,HS-grad,2,Never-married,Sales,Wife,Asian-Pac-Islander,Male,27500,3593,3,Iran,0
95,State-gov,10th,3,Divorced,Transport-moving,Unmarried,Other,Female,27500,4029,10,Jamaica,1
95,State-gov,10th,3,Divorced,Transport-moving,Unmarried,Other,Male,27500,4029,10,Jamaica,0
89,Federal-gov,10th,4,Divorced,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,27500,3811,7,Germany,0
89,Federal-gov,10th,4,Divorced,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,27500,3811,7,Germany,1
81,Self-emp-not-inc,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Female,27500,3375,2,Cambodia,0
81,Self-emp-not-inc,12th,1,Married-civ-spouse,Craft-repair,Wife,White,Male,27500,3375,2,Cambodia,1
81,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,2500,3375,78,Nicaragua,1
81,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,2500,3375,78,Nicaragua,0
81,Self-emp-not-inc,Some-college,9,Widowed,Adm-clerical,Not-in-family,White,Female,2500,3375,78,Nicaragua,1
81,Self-emp-not-inc,Some-college,9,Widowed,Adm-clerical,Not-in-family,White,Male,2500,3375,78,Nicaragua,0
81,Self-emp-not-inc,Some-college,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,2500,3375,90,Ireland,1
81,Self-emp-not-inc,Some-college,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,2500,3375,90,Ireland,0
81,Self-emp-not-inc,Some-college,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,2500,3375,77,Ireland,0
81,Self-emp-not-inc,Some-college,13,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,2500,3375,77,Ireland,1
83,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2500,3593,78,France,0
83,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,2500,3593,78,France,1
81,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,2500,3375,90,Ireland,1
81,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,2500,3375,90,Ireland,0
81,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,2500,3375,77,Ireland,0
81,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,2500,3375,77,Ireland,1
83,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2500,3593,80,France,1
83,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,2500,3593,80,France,0
93,Local-gov,Masters,13,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,2500,2940,92,Thailand,1
93,Local-gov,Masters,13,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,2500,2940,92,Thailand,0
91,Local-gov,12th,10,Married-AF-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,2500,3811,95,El-Salvador,1
91,Local-gov,12th,10,Married-AF-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,2500,3811,95,El-Salvador,0
79,Private,Bachelors,13,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,2500,3375,76,Portugal,1
79,Private,Bachelors,13,Married-AF-spouse,Machine-op-inspct,Wife,White,Male,2500,3375,76,Portugal,0
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,89,Portugal,1
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,89,Portugal,0
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,76,Portugal,1
79,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,76,Portugal,0
79,Private,Bachelors,9,Widowed,Machine-op-inspct,Wife,White,Female,2500,3375,76,Portugal,1
79,Private,Bachelors,9,Widowed,Machine-op-inspct,Wife,White,Male,2500,3375,76,Portugal,0
91,Local-gov,12th,13,Married-AF-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,2500,2722,90,El-Salvador,1
91,Local-gov,12th,13,Married-AF-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,2500,2722,90,El-Salvador,0
79,Local-gov,Bachelors,9,Widowed,Machine-op-inspct,Wife,White,Female,2500,2286,76,Guatemala,1
79,Local-gov,Bachelors,9,Widowed,Machine-op-inspct,Wife,White,Male,2500,2286,76,Guatemala,0
85,Self-emp-not-inc,Prof-school,9,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2504,83,Thailand,1
85,Self-emp-not-inc,Prof-school,9,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2504,83,Thailand,0
79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,2286,76,Portugal,1
79,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,2286,76,Portugal,0
60,Self-emp-not-inc,HS-grad,10,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,2500,3593,80,Scotland,1
60,Self-emp-not-inc,HS-grad,10,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,2500,3593,80,Scotland,0
61,Federal-gov,7th-8th,10,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,3811,94,El-Salvador,1
61,Federal-gov,7th-8th,10,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,3811,94,El-Salvador,0
62,Self-emp-inc,Prof-school,11,Married-AF-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,2500,3593,92,Dominican-Republic,1
62,Self-emp-inc,Prof-school,11,Married-AF-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,2500,3593,92,Dominican-Republic,0
70,Self-emp-inc,Prof-school,9,Widowed,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,2500,3593,83,Dominican-Republic,0
70,Self-emp-inc,Prof-school,9,Widowed,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,2500,3593,83,Dominican-Republic,1
71,Local-gov,Masters,15,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,2500,2940,92,Trinadad&Tobago,1
71,Local-gov,Masters,15,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,2500,2940,92,Trinadad&Tobago,0
73,Without-pay,10th,15,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,2500,2940,85,Haiti,0
73,Without-pay,10th,15,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,2500,2940,85,Haiti,1
73,State-gov,10th,15,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,2500,2940,95,Haiti,1
73,State-gov,10th,15,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,2500,2940,95,Haiti,0
58,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Female,2500,3375,78,Nicaragua,1
58,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Wife,White,Male,2500,3375,78,Nicaragua,0
56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Female,2500,3375,89,El-Salvador,1
56,Private,Bachelors,9,Widowed,Tech-support,Wife,White,Male,2500,3375,89,El-Salvador,0
67,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,2500,2722,88,El-Salvador,1
67,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,2500,2722,88,El-Salvador,0
56,Private,Bachelors,13,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,2500,3375,76,Portugal,1
56,Private,Bachelors,13,Married-AF-spouse,Machine-op-inspct,Wife,White,Male,2500,3375,76,Portugal,0
68,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,76,Portugal,1
68,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,76,Portugal,0
60,Self-emp-inc,Assoc-voc,10,Married-AF-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,2500,3811,93,Laos,1
60,Self-emp-inc,Assoc-voc,10,Married-AF-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,2500,3811,93,Laos,0
62,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Female,2500,2504,83,Dominican-Republic,1
62,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,2500,2504,83,Dominican-Republic,0
79,Private,Bachelors,9,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Female,2500,3375,51,El-Salvador,0
79,Private,Bachelors,9,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Male,2500,3375,51,El-Salvador,1
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Not-in-family,White,Female,2500,2286,64,El-Salvador,1
79,Private,Bachelors,13,Married-AF-spouse,Tech-support,Not-in-family,White,Male,2500,2286,64,El-Salvador,0
89,Federal-gov,7th-8th,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,69,Scotland,0
89,Federal-gov,7th-8th,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,69,Scotland,1
83,Self-emp-not-inc,HS-grad,13,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2500,2504,66,Scotland,1
83,Self-emp-not-inc,HS-grad,13,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,2500,2504,66,Scotland,0
85,Self-emp-inc,Prof-school,9,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,2500,2504,54,Thailand,0
85,Self-emp-inc,Prof-school,9,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,2500,2504,54,Thailand,1
83,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,2500,2504,55,France,0
83,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,2500,2504,55,France,1
81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,3375,52,El-Salvador,0
81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,3375,52,El-Salvador,1
81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,2286,53,Nicaragua,0
81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,2286,53,Nicaragua,1
81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,2286,53,Ireland,1
81,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,2286,53,Ireland,0
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Not-in-family,White,Female,2500,3375,64,El-Salvador,0
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Not-in-family,White,Male,2500,3375,64,El-Salvador,1
58,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Female,2500,3375,52,El-Salvador,0
58,Self-emp-not-inc,Some-college,9,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,2500,3375,52,El-Salvador,1
69,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,70,El-Salvador,0
69,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,70,El-Salvador,1
62,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,2500,2504,54,Thailand,0
62,Self-emp-inc,Prof-school,11,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,2500,2504,54,Thailand,1
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,64,Guatemala,1
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,64,Guatemala,0
60,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Female,2500,3593,53,Trinadad&Tobago,0
60,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Male,2500,3593,53,Trinadad&Tobago,1
58,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,3375,52,El-Salvador,0
58,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,3375,52,El-Salvador,1
58,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,2286,53,Nicaragua,0
58,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,2286,53,Nicaragua,1
67,Federal-gov,7th-8th,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,69,Ecuador,0
67,Federal-gov,7th-8th,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,69,Ecuador,1
69,Local-gov,12th,10,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,70,Ecuador,0
69,Local-gov,12th,10,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,70,Ecuador,1
73,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,69,Ecuador,0
73,Federal-gov,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,69,Ecuador,1
60,Self-emp-inc,Assoc-voc,14,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,68,Laos,1
60,Self-emp-inc,Assoc-voc,14,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,68,Laos,0
60,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,2500,2504,53,France,0
60,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,2500,2504,53,France,1
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Female,2500,3375,64,Portugal,0
56,Private,Bachelors,9,Married-AF-spouse,Tech-support,Wife,White,Male,2500,3375,64,Portugal,1
58,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Female,2500,2286,53,Ireland,1
58,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Wife,White,Male,2500,2286,53,Ireland,0
83,Local-gov,HS-grad,5,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,7500,2504,80,Scotland,1
83,Local-gov,HS-grad,5,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,7500,2504,80,Scotland,0
79,Local-gov,Bachelors,1,Widowed,Machine-op-inspct,Not-in-family,White,Female,7500,2286,76,Guatemala,1
79,Local-gov,Bachelors,1,Widowed,Machine-op-inspct,Not-in-family,White,Male,7500,2286,76,Guatemala,0
79,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Female,7500,2286,89,Guatemala,1
79,Local-gov,Bachelors,1,Widowed,Tech-support,Not-in-family,White,Male,7500,2286,89,Guatemala,0
91,Self-emp-inc,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,7500,2722,90,El-Salvador,1
91,Self-emp-inc,12th,2,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,7500,2722,90,El-Salvador,0
89,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,2500,3811,88,El-Salvador,0
89,Federal-gov,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,2500,3811,88,El-Salvador,1
91,Local-gov,12th,6,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,95,El-Salvador,1
91,Local-gov,12th,6,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,95,El-Salvador,0
81,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Female,2500,3375,78,Nicaragua,1
81,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Wife,White,Male,2500,3375,78,Nicaragua,0
87,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,2500,2722,85,Yugoslavia,1
87,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,2500,2722,85,Yugoslavia,0
85,Self-emp-inc,Prof-school,5,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,2500,3593,83,Dominican-Republic,1
85,Self-emp-inc,Prof-school,5,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,2500,3593,83,Dominican-Republic,0
83,Self-emp-not-inc,HS-grad,5,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,2500,3593,91,France,1
83,Self-emp-not-inc,HS-grad,5,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,2500,3593,91,France,0
83,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,2500,3593,78,France,0
83,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,2500,3593,78,France,1
87,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,2500,3811,85,Laos,1
87,Self-emp-inc,Assoc-voc,2,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,2500,3811,85,Laos,0
79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,2500,3375,76,Portugal,1
79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,2500,3375,76,Portugal,0
85,Self-emp-inc,Prof-school,1,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,7500,2504,83,Dominican-Republic,1
85,Self-emp-inc,Prof-school,1,Married-spouse-absent,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,7500,2504,83,Dominican-Republic,0
89,Federal-gov,7th-8th,6,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,94,Ecuador,1
89,Federal-gov,7th-8th,6,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,94,Ecuador,0
93,Local-gov,Masters,7,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,2500,2940,84,Taiwan,1
93,Local-gov,Masters,7,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,2500,2940,84,Taiwan,0
89,Federal-gov,7th-8th,6,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Female,2500,2722,94,Ecuador,1
89,Federal-gov,7th-8th,6,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,2500,2722,94,Ecuador,0
79,Local-gov,Bachelors,1,Widowed,Machine-op-inspct,Not-in-family,White,Female,2500,2286,89,Portugal,1
79,Local-gov,Bachelors,1,Widowed,Machine-op-inspct,Not-in-family,White,Male,2500,2286,89,Portugal,0
79,Local-gov,Bachelors,1,Widowed,Machine-op-inspct,Not-in-family,White,Female,2500,2286,76,Portugal,1
79,Local-gov,Bachelors,1,Widowed,Machine-op-inspct,Not-in-family,White,Male,2500,2286,76,Portugal,0
79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Female,2500,2286,76,Portugal,1
79,Private,Bachelors,1,Widowed,Tech-support,Wife,White,Male,2500,2286,76,Portugal,0
60,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,7500,2722,80,Scotland,1
60,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,7500,2722,80,Scotland,0
60,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Wife,Asian-Pac-Islander,Female,7500,2722,80,Scotland,1
60,Self-emp-not-inc,HS-grad,2,Widowed,Sales,Wife,Asian-Pac-Islander,Male,7500,2722,80,Scotland,0
56,Local-gov,Bachelors,5,Married-AF-spouse,Tech-support,Not-in-family,White,Female,7500,2286,76,Portugal,1
56,Local-gov,Bachelors,5,Married-AF-spouse,Tech-support,Not-in-family,White,Male,7500,2286,76,Portugal,0
69,Self-emp-inc,12th,6,Married-AF-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,7500,2722,90,Ecuador,1
69,Self-emp-inc,12th,6,Married-AF-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,7500,2722,90,Ecuador,0
58,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Not-in-family,White,Female,7500,2286,78,Ireland,1
