job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,decision
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,41,270,4,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4767,39,266,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4767,39,266,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,39,266,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,39,266,0,failure,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,43,254,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,43,254,4,nonexistent,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,262,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,262,4,nonexistent,1,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4953,42,260,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4953,42,260,4,nonexistent,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,39,251,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,39,251,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,40,260,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,40,260,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,39,259,1,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,39,259,1,failure,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4781,41,254,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4781,41,254,4,nonexistent,1,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,39,259,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,39,259,1,failure,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4813,41,254,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4813,41,254,4,nonexistent,1,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,42,252,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,42,252,2,nonexistent,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4797,42,260,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4797,42,260,4,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4563,39,252,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4563,39,252,1,failure,1,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4563,39,251,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4563,39,251,1,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4563,39,259,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4563,39,259,1,failure,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,41,254,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,41,254,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,40,252,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,40,252,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,39,250,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,39,250,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,39,250,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,39,250,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4391,39,251,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4391,39,251,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4860,33,266,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4860,33,266,0,failure,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,33,268,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,33,268,1,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,26,266,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,26,266,0,failure,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4930,26,266,0,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4930,26,266,0,failure,1,0
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,thu,-1,4961,29,269,3,nonexistent,0,1
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,thu,-1,4961,29,269,3,nonexistent,1,0
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,254,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,254,2,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,260,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,34,260,2,nonexistent,1,0
blue-collar,married,high.school,unknown,unknown,unknown,telephone,aug,thu,-1,4883,35,261,3,nonexistent,0,1
blue-collar,married,high.school,unknown,unknown,unknown,telephone,aug,thu,-1,4883,35,261,3,nonexistent,1,0
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,sep,(null),0,4914,37,256,6,success,0,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,sep,(null),0,4914,37,256,6,success,1,0
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,35,257,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,35,257,3,nonexistent,1,0
management,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4937,35,262,4,nonexistent,0,1
management,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4937,35,262,4,nonexistent,1,0
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4891,35,262,4,nonexistent,0,1
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4891,35,262,4,nonexistent,1,0
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,36,255,5,success,0,1
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,36,255,5,success,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,oct,tue,-3,4774,33,250,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,oct,tue,-3,4774,33,250,0,failure,1,0
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4782,33,251,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4782,33,251,1,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,34,254,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,34,254,2,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4750,34,255,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4750,34,255,2,nonexistent,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,26,258,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,26,258,0,failure,1,0
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,27,252,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,27,252,2,nonexistent,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,26,250,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4774,26,250,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4782,27,254,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4782,27,254,2,nonexistent,1,0
self-employed,divorced,illiterate,no,no,no,cellular,apr,mon,-3,4923,26,258,0,failure,0,1
self-employed,divorced,illiterate,no,no,no,cellular,apr,mon,-3,4923,26,258,0,failure,1,0
student,married,high.school,unknown,unknown,unknown,telephone,may,thu,-1,4922,29,253,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,may,thu,-1,4922,29,253,3,nonexistent,1,0
services,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4719,27,251,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4719,27,251,1,failure,1,0
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4976,30,262,4,nonexistent,0,1
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4976,30,262,4,nonexistent,1,0
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,30,262,4,nonexistent,0,1
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4898,30,262,4,nonexistent,1,0
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4992,31,256,6,success,0,1
retired,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4992,31,256,6,success,1,0
retired,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4914,31,256,6,success,0,1
retired,single,high.school,unknown,unknown,unknown,telephone,may,(null),0,4914,31,256,6,success,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4719,27,259,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4719,27,259,1,failure,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4797,30,254,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4797,30,254,4,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,33,251,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,33,251,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4611,33,258,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4611,33,258,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4579,34,252,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4579,34,252,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,33,250,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,33,250,0,failure,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,27,251,1,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,27,251,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,250,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,250,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,oct,mon,-3,4923,14,266,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,oct,mon,-3,4923,14,266,0,failure,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,14,267,1,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,14,267,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,266,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4689,1,266,0,failure,1,0
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4875,20,251,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4875,20,251,1,failure,1,0
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,15,252,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,15,252,2,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,20,259,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,20,259,1,failure,1,0
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4946,15,260,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4946,15,260,2,nonexistent,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,14,258,0,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,14,258,0,failure,1,0
housemaid,married,high.school,unknown,unknown,unknown,telephone,nov,thu,-1,4922,22,253,3,nonexistent,0,1
housemaid,married,high.school,unknown,unknown,unknown,telephone,nov,thu,-1,4922,22,253,3,nonexistent,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4976,23,254,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4976,23,254,4,nonexistent,1,0
entrepreneur,married,professional.course,no,no,no,cellular,aug,wed,-2,4875,21,252,2,nonexistent,0,1
entrepreneur,married,professional.course,no,no,no,cellular,aug,wed,-2,4875,21,252,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,oct,tue,-3,4704,20,250,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,oct,tue,-3,4704,20,250,0,failure,1,0
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,20,250,0,failure,0,1
housemaid,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4689,20,250,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,14,262,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,14,262,0,failure,1,0
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4946,21,254,2,nonexistent,0,1
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4946,21,254,2,nonexistent,1,0
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,16,253,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,16,253,3,nonexistent,1,0
management,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,15,260,2,nonexistent,0,1
management,married,professional.course,no,no,no,cellular,mar,wed,-2,4953,15,260,2,nonexistent,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,17,262,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,17,262,4,nonexistent,1,0
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,15,260,2,nonexistent,0,1
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4875,15,260,2,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4968,23,255,5,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4968,23,255,5,success,1,0
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,17,255,5,success,0,1
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4906,17,255,5,success,1,0
services,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4782,14,251,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4782,14,251,1,failure,1,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4790,15,252,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4790,15,252,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,20,258,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,20,258,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,14,259,1,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,14,259,1,failure,1,0
management,married,basic.6y,no,no,no,cellular,feb,wed,-2,4712,21,252,2,nonexistent,0,1
management,married,basic.6y,no,no,no,cellular,feb,wed,-2,4712,21,252,2,nonexistent,1,0
student,married,basic.9y,unknown,unknown,unknown,telephone,aug,thu,-1,4961,7,255,3,nonexistent,0,1
student,married,basic.9y,unknown,unknown,unknown,telephone,aug,thu,-1,4961,7,255,3,nonexistent,1,0
student,married,basic.6y,no,no,no,cellular,aug,wed,-2,4875,5,252,2,nonexistent,0,1
student,married,basic.6y,no,no,no,cellular,aug,wed,-2,4875,5,252,2,nonexistent,1,0
management,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,0,1
management,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,1,0
blue-collar,married,professional.course,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,0,1
blue-collar,married,professional.course,no,no,no,cellular,aug,wed,-2,4868,4,258,2,nonexistent,1,0
management,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,8,254,4,nonexistent,0,1
management,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,8,254,4,nonexistent,1,0
management,married,professional.course,no,no,no,cellular,sep,wed,-2,4875,5,252,2,nonexistent,0,1
management,married,professional.course,no,no,no,cellular,sep,wed,-2,4875,5,252,2,nonexistent,1,0
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,4,260,2,nonexistent,0,1
blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,-2,4790,4,260,2,nonexistent,1,0
housemaid,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4689,1,250,0,failure,0,1
housemaid,divorced,illiterate,no,no,no,cellular,jul,mon,-3,4689,1,250,0,failure,1,0
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4805,7,251,3,nonexistent,0,1
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,oct,thu,-1,4805,7,251,3,nonexistent,1,0
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4813,8,254,4,nonexistent,0,1
blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,oct,fri,-1,4813,8,254,4,nonexistent,1,0
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,5,260,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,5,260,2,nonexistent,1,0
student,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,8,254,4,nonexistent,0,1
student,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4969,8,254,4,nonexistent,1,0
student,married,professional.course,unknown,unknown,unknown,telephone,apr,thu,-1,4883,7,251,3,nonexistent,0,1
student,married,professional.course,unknown,unknown,unknown,telephone,apr,thu,-1,4883,7,251,3,nonexistent,1,0
services,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,255,4,nonexistent,0,1
services,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4891,8,255,4,nonexistent,1,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4719,3,252,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4719,3,252,1,failure,1,0
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4992,11,260,6,success,0,1
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4992,11,260,6,success,1,0
management,married,professional.course,no,no,no,cellular,mar,wed,-2,4875,5,259,2,nonexistent,0,1
management,married,professional.course,no,no,no,cellular,mar,wed,-2,4875,5,259,2,nonexistent,1,0
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4914,11,256,6,success,0,1
entrepreneur,single,university.degree,unknown,unknown,unknown,telephone,may,(null),0,4914,11,256,6,success,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,262,1,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,262,1,failure,1,0
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4797,5,259,2,nonexistent,0,1
management,married,basic.6y,no,no,no,cellular,mar,wed,-2,4797,5,259,2,nonexistent,1,0
management,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4813,8,251,4,nonexistent,0,1
management,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4813,8,251,4,nonexistent,1,0
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4820,9,254,4,nonexistent,0,1
blue-collar,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4820,9,254,4,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,20,250,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,20,250,0,failure,1,0
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4634,21,252,2,nonexistent,0,1
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4634,21,252,2,nonexistent,1,0
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4634,15,252,2,nonexistent,0,1
blue-collar,married,basic.6y,no,no,no,cellular,feb,wed,-2,4634,15,252,2,nonexistent,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4618,2,250,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4618,2,250,0,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4563,3,252,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4563,3,252,1,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,2,250,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,2,250,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4946,48,237,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4946,48,237,2,nonexistent,1,1
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4953,46,244,4,nonexistent,0,0
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4953,46,244,4,nonexistent,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,46,247,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,46,247,4,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,46,241,6,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,46,241,6,success,1,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4891,46,239,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4891,46,239,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,48,235,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,48,235,0,failure,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,47,235,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,47,235,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,48,221,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,48,221,1,failure,1,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,46,233,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,46,233,6,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4937,47,227,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4937,47,227,4,nonexistent,1,1
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4767,45,243,0,failure,0,0
