age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
98,State-gov,Doctorate,3,Separated,Protective-serv,Unmarried,Black,Male,27500,980,73,Greece,1
99,State-gov,10th,11,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,22500,2940,97,Haiti,1
99,State-gov,10th,11,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,22500,2940,97,Haiti,1
90,Private,Bachelors,1,Widowed,Tech-support,Unmarried,White,Female,22500,2286,89,Portugal,0
90,Private,Bachelors,1,Widowed,Tech-support,Unmarried,White,Male,22500,2286,89,Portugal,0
97,Self-emp-inc,Prof-school,1,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,22500,2504,79,Thailand,1
97,Self-emp-inc,Prof-school,1,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,22500,2504,79,Thailand,1
96,Local-gov,Masters,3,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,22500,4029,84,Taiwan,1
96,Local-gov,Masters,3,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,22500,4029,84,Taiwan,1
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,80,Laos,1
93,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,80,Laos,1
96,Local-gov,Masters,3,Never-married,Farming-fishing,Unmarried,Other,Female,22500,4029,96,Trinadad&Tobago,1
96,Local-gov,Masters,3,Never-married,Farming-fishing,Unmarried,Other,Male,22500,4029,96,Trinadad&Tobago,1
95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,94,El-Salvador,1
95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,94,El-Salvador,1
97,State-gov,10th,6,Never-married,Transport-moving,Unmarried,Other,Female,22500,3811,97,Haiti,1
97,State-gov,10th,6,Never-married,Transport-moving,Unmarried,Other,Male,22500,3811,97,Haiti,1
95,Local-gov,12th,2,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,83,El-Salvador,1
95,Local-gov,12th,2,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,83,El-Salvador,1
96,Local-gov,Masters,3,Never-married,Farming-fishing,Unmarried,Other,Female,22500,4029,84,Taiwan,1
96,Local-gov,Masters,3,Never-married,Farming-fishing,Unmarried,Other,Male,22500,4029,84,Taiwan,1
95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,82,Ecuador,1
95,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,82,Ecuador,1
82,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,93,Laos,1
82,Self-emp-inc,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,93,Laos,1
85,Local-gov,Masters,3,Never-married,Farming-fishing,Unmarried,Other,Female,22500,2940,96,Trinadad&Tobago,1
85,Local-gov,Masters,3,Never-married,Farming-fishing,Unmarried,Other,Male,22500,2940,96,Trinadad&Tobago,1
87,State-gov,Doctorate,3,Separated,Protective-serv,Unmarried,Black,Female,22500,4247,98,Columbia,1
87,State-gov,Doctorate,3,Separated,Protective-serv,Unmarried,Black,Male,22500,4247,98,Columbia,1
84,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,94,Ecuador,1
84,Federal-gov,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,94,Ecuador,1
84,Local-gov,12th,2,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,2722,83,Ecuador,1
84,Local-gov,12th,2,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,2722,83,Ecuador,1
91,Self-emp-not-inc,HS-grad,13,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,17500,3593,91,Scotland,1
91,Self-emp-not-inc,HS-grad,13,Widowed,Sales,Unmarried,Asian-Pac-Islander,Male,17500,3593,91,Scotland,1
90,Private,Bachelors,13,Widowed,Tech-support,Unmarried,White,Female,17500,3375,89,Portugal,1
90,Private,Bachelors,13,Widowed,Tech-support,Unmarried,White,Male,17500,3375,89,Portugal,1
97,State-gov,10th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,17500,3811,85,El-Salvador,0
97,State-gov,10th,14,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,17500,3811,85,El-Salvador,0
90,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,17500,3375,90,Nicaragua,1
90,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,17500,3375,90,Nicaragua,1
90,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Female,17500,2286,90,Nicaragua,1
90,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,17500,2286,90,Nicaragua,1
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Unmarried,White,Female,17500,3375,89,Portugal,1
90,Private,Bachelors,9,Married-civ-spouse,Tech-support,Unmarried,White,Male,17500,3375,89,Portugal,1
90,Private,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Female,17500,2286,89,Portugal,1
90,Private,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Male,17500,2286,89,Portugal,1
92,Self-emp-inc,Prof-school,11,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,17500,3593,79,Thailand,1
92,Self-emp-inc,Prof-school,11,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,17500,3593,79,Thailand,1
91,Self-emp-not-inc,HS-grad,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,17500,2504,78,Scotland,1
91,Self-emp-not-inc,HS-grad,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,17500,2504,78,Scotland,1
90,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,17500,3375,77,Ireland,1
90,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,17500,3375,77,Ireland,1
90,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Female,17500,2286,77,Ireland,1
90,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,17500,2286,77,Ireland,1
80,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,17500,2722,80,Laos,0
80,Self-emp-not-inc,HS-grad,10,Widowed,Sales,Unmarried,Asian-Pac-Islander,Male,17500,2722,80,Laos,0
81,Self-emp-inc,Prof-school,11,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,17500,3593,92,Thailand,1
81,Self-emp-inc,Prof-school,11,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,17500,3593,92,Thailand,1
80,Self-emp-not-inc,HS-grad,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,17500,2504,91,Scotland,1
80,Self-emp-not-inc,HS-grad,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,17500,2504,91,Scotland,1
79,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,17500,3375,90,Ireland,1
79,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,17500,3375,90,Ireland,1
79,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Female,17500,2286,90,Ireland,1
79,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,17500,2286,90,Ireland,1
84,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,17500,3375,83,Nicaragua,1
84,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,17500,3375,83,Nicaragua,1
92,Local-gov,12th,6,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,17500,3811,83,El-Salvador,0
92,Local-gov,12th,6,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,17500,3811,83,El-Salvador,0
94,State-gov,Doctorate,3,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,17500,4247,86,Hong,0
94,State-gov,Doctorate,3,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,17500,4247,86,Hong,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,17500,4029,97,Peru,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,17500,4029,97,Peru,0
79,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Female,17500,3375,76,Guatemala,0
79,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,17500,3375,76,Guatemala,0
90,Private,Bachelors,9,Widowed,Tech-support,Unmarried,White,Female,22500,108,89,Portugal,0
90,Private,Bachelors,9,Widowed,Tech-support,Unmarried,White,Male,22500,108,89,Portugal,0
93,Self-emp-inc,Assoc-voc,10,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,22500,544,80,Yugoslavia,1
93,Self-emp-inc,Assoc-voc,10,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,22500,544,80,Yugoslavia,1
96,Local-gov,Masters,11,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,22500,1851,84,Taiwan,1
96,Local-gov,Masters,11,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,22500,1851,84,Taiwan,1
90,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Unmarried,White,Female,22500,108,77,Ireland,1
90,Self-emp-not-inc,Some-college,9,Widowed,Craft-repair,Unmarried,White,Male,22500,108,77,Ireland,1
97,State-gov,10th,11,Never-married,Transport-moving,Unmarried,Other,Female,22500,1851,97,Peru,1
97,State-gov,10th,11,Never-married,Transport-moving,Unmarried,Other,Male,22500,1851,97,Peru,1
95,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,544,95,El-Salvador,1
95,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,544,95,El-Salvador,1
95,Local-gov,12th,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,1633,95,Ecuador,1
95,Local-gov,12th,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,1633,95,Ecuador,1
93,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,22500,544,93,Laos,1
93,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,22500,544,93,Laos,1
95,Federal-gov,7th-8th,10,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,22500,544,82,El-Salvador,1
95,Federal-gov,7th-8th,10,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,22500,544,82,El-Salvador,1
97,State-gov,10th,11,Never-married,Transport-moving,Unmarried,Other,Female,22500,1851,85,Haiti,0
97,State-gov,10th,11,Never-married,Transport-moving,Unmarried,Other,Male,22500,1851,85,Haiti,0
95,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,544,83,Ecuador,1
95,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,544,83,Ecuador,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,22500,980,98,Hong,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,22500,980,98,Hong,1
85,Local-gov,Masters,11,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,22500,1851,96,Taiwan,1
85,Local-gov,Masters,11,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,22500,1851,96,Taiwan,1
82,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,22500,544,93,Laos,1
82,Self-emp-inc,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,22500,544,93,Laos,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,22500,980,86,Columbia,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,22500,980,86,Columbia,1
84,Local-gov,12th,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,544,95,El-Salvador,0
84,Local-gov,12th,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,544,95,El-Salvador,0
86,State-gov,10th,11,Never-married,Transport-moving,Unmarried,Other,Female,22500,1851,97,Haiti,1
86,State-gov,10th,11,Never-married,Transport-moving,Unmarried,Other,Male,22500,1851,97,Haiti,1
84,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,544,95,Ecuador,1
84,Local-gov,12th,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,544,95,Ecuador,1
87,Federal-gov,7th-8th,10,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,22500,544,82,Ecuador,1
87,Federal-gov,7th-8th,10,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,22500,544,82,Ecuador,1
82,Local-gov,Masters,11,Never-married,Farming-fishing,Unmarried,Other,Female,22500,762,84,Taiwan,1
82,Local-gov,Masters,11,Never-married,Farming-fishing,Unmarried,Other,Male,22500,762,84,Taiwan,1
90,Self-emp-not-inc,Some-college,5,Widowed,Craft-repair,Unmarried,White,Female,22500,1197,90,Nicaragua,1
90,Self-emp-not-inc,Some-college,5,Widowed,Craft-repair,Unmarried,White,Male,22500,1197,90,Nicaragua,1
90,Private,Bachelors,5,Widowed,Tech-support,Unmarried,White,Female,22500,1197,89,Portugal,0
90,Private,Bachelors,5,Widowed,Tech-support,Unmarried,White,Male,22500,1197,89,Portugal,0
96,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,22500,1415,84,Thailand,0
96,Local-gov,Masters,5,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,22500,1415,84,Thailand,0
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,1197,89,Guatemala,1
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,1197,89,Guatemala,1
90,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,108,89,Guatemala,1
90,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,108,89,Guatemala,1
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,1197,89,Portugal,0
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,1197,89,Portugal,0
90,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,108,89,Portugal,0
90,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,108,89,Portugal,0
90,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Unmarried,White,Female,22500,1197,77,Nicaragua,1
90,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Unmarried,White,Male,22500,1197,77,Nicaragua,1
90,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Unmarried,White,Female,22500,108,77,Nicaragua,1
90,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Unmarried,White,Male,22500,108,77,Nicaragua,1
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,1197,76,Portugal,1
90,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,1197,76,Portugal,1
90,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,108,76,Portugal,1
90,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,108,76,Portugal,1
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Unmarried,White,Female,22500,326,78,France,0
79,Self-emp-not-inc,Some-college,1,Widowed,Craft-repair,Unmarried,White,Male,22500,326,78,France,0
79,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Unmarried,White,Female,22500,1197,90,Nicaragua,1
79,Self-emp-not-inc,Some-college,1,Married-civ-spouse,Craft-repair,Unmarried,White,Male,22500,1197,90,Nicaragua,1
79,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Unmarried,White,Female,22500,108,90,Nicaragua,1
79,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Unmarried,White,Male,22500,108,90,Nicaragua,1
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,1197,89,Portugal,1
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,1197,89,Portugal,1
79,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Female,22500,108,89,Portugal,1
79,Private,Bachelors,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,22500,108,89,Portugal,1
84,Local-gov,12th,5,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,22500,1197,83,Nicaragua,1
84,Local-gov,12th,5,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,22500,1197,83,Nicaragua,1
82,Local-gov,Masters,15,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,17500,1851,96,Trinadad&Tobago,0
82,Local-gov,Masters,15,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,17500,1851,96,Trinadad&Tobago,0
85,Local-gov,Masters,13,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,17500,1415,84,Thailand,0
85,Local-gov,Masters,13,Married-spouse-absent,Farming-fishing,Unmarried,Other,Male,17500,1415,84,Thailand,0
79,Private,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Female,17500,1197,76,Guatemala,0
79,Private,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Male,17500,1197,76,Guatemala,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,17500,2069,86,Hong,0
87,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,17500,2069,86,Hong,0
83,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,17500,980,86,Hong,0
83,State-gov,Doctorate,7,Married-AF-spouse,Protective-serv,Unmarried,Black,Male,17500,980,86,Hong,0
98,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,17500,4247,98,Hong,1
98,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,17500,4247,98,Hong,1
97,State-gov,10th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,17500,2940,97,Peru,1
97,State-gov,10th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,17500,2940,97,Peru,1
97,State-gov,10th,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,17500,4029,97,Haiti,1
97,State-gov,10th,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,17500,4029,97,Haiti,1
95,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,17500,2722,95,Ecuador,1
95,Local-gov,12th,13,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,17500,2722,95,Ecuador,1
95,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,17500,2722,83,El-Salvador,1
95,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,17500,2722,83,El-Salvador,1
98,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,17500,4247,86,Columbia,1
98,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,17500,4247,86,Columbia,1
97,State-gov,10th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,17500,2940,85,Haiti,1
97,State-gov,10th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,17500,2940,85,Haiti,1
97,State-gov,10th,11,Never-married,Transport-moving,Other-relative,Other,Female,17500,2940,97,Peru,1
97,State-gov,10th,11,Never-married,Transport-moving,Other-relative,Other,Male,17500,2940,97,Peru,1
96,Local-gov,Masters,11,Never-married,Farming-fishing,Other-relative,Other,Female,17500,2940,96,Taiwan,1
96,Local-gov,Masters,11,Never-married,Farming-fishing,Other-relative,Other,Male,17500,2940,96,Taiwan,1
98,State-gov,Doctorate,11,Separated,Protective-serv,Other-relative,Black,Female,17500,3158,86,Hong,1
98,State-gov,Doctorate,11,Separated,Protective-serv,Other-relative,Black,Male,17500,3158,86,Hong,1
97,State-gov,10th,11,Never-married,Transport-moving,Other-relative,Other,Female,17500,2940,85,Haiti,1
97,State-gov,10th,11,Never-married,Transport-moving,Other-relative,Other,Male,17500,2940,85,Haiti,1
84,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,17500,2722,95,El-Salvador,1
84,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,17500,2722,95,El-Salvador,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,17500,4247,98,Columbia,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,17500,4247,98,Columbia,1
86,State-gov,10th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,17500,2940,97,Haiti,1
86,State-gov,10th,14,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,17500,2940,97,Haiti,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Female,17500,3158,86,Hong,1
87,State-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,17500,3158,86,Hong,1
84,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,17500,2722,83,Ecuador,1
84,Local-gov,12th,10,Married-spouse-absent,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,17500,2722,83,Ecuador,1
87,State-gov,Doctorate,11,Separated,Protective-serv,Other-relative,Black,Female,17500,3158,98,Hong,1
87,State-gov,Doctorate,11,Separated,Protective-serv,Other-relative,Black,Male,17500,3158,98,Hong,1
86,State-gov,10th,11,Never-married,Transport-moving,Other-relative,Other,Female,17500,2940,97,Haiti,1
