age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,72500,762,9,Puerto-Rico,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,67500,544,7,Puerto-Rico,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,67500,544,7,Puerto-Rico,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,67500,762,9,Greece,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,67500,762,9,Greece,1
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,67500,1633,10,Canada,0
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,67500,1633,10,Canada,1
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,67500,980,23,South,1
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,67500,980,23,South,0
84,State-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,72500,544,19,Puerto-Rico,1
84,State-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,72500,544,19,Puerto-Rico,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,67500,1633,22,Canada,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,67500,1633,22,Canada,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,67500,762,10,Greece,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,67500,762,10,Greece,0
84,State-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,72500,544,8,Puerto-Rico,1
84,State-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,72500,544,8,Puerto-Rico,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,67500,1415,9,Puerto-Rico,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,67500,1415,9,Puerto-Rico,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,67500,980,23,South,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,67500,980,23,South,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,67500,1633,22,Canada,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,67500,1633,22,Canada,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,980,36,Philippines,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,980,36,Philippines,1
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,62500,980,36,Canada,0
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,62500,980,36,Canada,1
84,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,52500,2722,32,Puerto-Rico,1
84,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,52500,2722,32,Puerto-Rico,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,57500,762,35,Greece,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,57500,762,35,Greece,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,57500,1851,34,Puerto-Rico,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,57500,1851,34,Puerto-Rico,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,62500,762,9,Honduras,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,62500,762,9,Honduras,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,62500,980,11,Philippines,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,62500,980,11,Philippines,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,62500,762,22,Honduras,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,62500,762,22,Honduras,0
87,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,62500,762,9,Honduras,1
87,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,62500,762,9,Honduras,0
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,52500,2940,10,Honduras,1
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,52500,2940,10,Honduras,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,52500,3158,23,Philippines,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,52500,3158,23,Philippines,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,52500,2940,10,Honduras,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,52500,2940,10,Honduras,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,57500,762,21,Honduras,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,57500,762,21,Honduras,0
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,52500,762,22,Vietnam,1
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,52500,762,22,Vietnam,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,762,21,Honduras,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,762,21,Honduras,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,2069,11,Philippines,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,2069,11,Philippines,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,980,11,Vietnam,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,980,11,Vietnam,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,52500,2069,11,Vietnam,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,52500,2069,11,Vietnam,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,52500,544,7,Italy,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,52500,544,7,Italy,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,52500,2069,23,Vietnam,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,52500,2069,23,Vietnam,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,57500,762,9,Poland,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,57500,762,9,Poland,0
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,52500,1851,10,Vietnam,1
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,52500,1851,10,Vietnam,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,52500,1633,7,Iran,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,52500,1633,7,Iran,0
92,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,52500,326,4,Cuba,0
92,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,52500,326,4,Cuba,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,57500,762,21,Honduras,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,57500,762,21,Honduras,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,762,21,Poland,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,762,21,Poland,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,980,11,Vietnam,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,980,11,Vietnam,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,1851,9,Honduras,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,1851,9,Honduras,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,762,9,Vietnam,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,762,9,Vietnam,0
82,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,52500,544,5,Iran,1
82,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,52500,544,5,Iran,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,57500,762,22,Jamaica,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,57500,762,22,Jamaica,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,52500,2069,23,Vietnam,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,52500,2069,23,Vietnam,0
84,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,57500,544,8,Italy,1
84,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,57500,544,8,Italy,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,52500,1851,9,Poland,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,52500,1851,9,Poland,0
80,Self-emp-not-inc,HS-grad,1,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,52500,326,3,Iran,1
80,Self-emp-not-inc,HS-grad,1,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,52500,326,3,Iran,0
94,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,62500,3158,23,Canada,1
94,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,62500,3158,23,Canada,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,62500,3158,23,Canada,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,62500,3158,23,Canada,0
80,Local-gov,HS-grad,1,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,62500,2504,16,Cambodia,1
80,Local-gov,HS-grad,1,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,62500,2504,16,Cambodia,0
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,62500,2940,10,Canada,1
97,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,62500,2940,10,Canada,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,62500,4029,11,Canada,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,62500,4029,11,Canada,0
84,State-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,62500,2722,8,Puerto-Rico,1
84,State-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,62500,2722,8,Puerto-Rico,0
93,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,62500,762,22,Canada,0
93,State-gov,10th,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,62500,762,22,Canada,1
98,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,62500,544,8,Japan,1
98,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,62500,544,8,Japan,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,62500,1633,7,Puerto-Rico,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,62500,1633,7,Puerto-Rico,0
97,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,62500,326,4,Cambodia,0
97,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,62500,326,4,Cambodia,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,62500,1851,9,Greece,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,62500,1851,9,Greece,0
95,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,62500,544,8,Japan,0
95,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,62500,544,8,Japan,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,62500,1415,9,Puerto-Rico,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,62500,1415,9,Puerto-Rico,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,62500,2069,23,South,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,62500,2069,23,South,0
84,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,62500,1633,20,Puerto-Rico,1
84,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,62500,1633,20,Puerto-Rico,0
84,Self-emp-inc,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,62500,544,20,Puerto-Rico,1
84,Self-emp-inc,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,62500,544,20,Puerto-Rico,0
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,62500,2069,11,South,1
83,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,62500,2069,11,South,0
81,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,62500,544,8,Japan,1
81,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,62500,544,8,Japan,0
82,State-gov,10th,7,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,62500,762,10,Canada,1
82,State-gov,10th,7,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,62500,762,10,Canada,0
81,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,62500,762,4,Cambodia,1
81,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,62500,762,4,Cambodia,0
79,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Female,62500,326,3,Cambodia,1
79,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Male,62500,326,3,Cambodia,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,57500,2940,21,Puerto-Rico,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,57500,2940,21,Puerto-Rico,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,4029,21,Puerto-Rico,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,4029,21,Puerto-Rico,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,52500,2722,19,Puerto-Rico,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,52500,2722,19,Puerto-Rico,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,52500,3158,23,South,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,52500,3158,23,South,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Female,52500,4247,23,Canada,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,52500,4247,23,Canada,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,2940,21,Greece,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,2940,21,Greece,0
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,4029,23,Canada,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,4029,23,Canada,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,52500,4029,21,Puerto-Rico,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,52500,4029,21,Puerto-Rico,0
82,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,52500,2722,18,England,1
82,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,52500,2722,18,England,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,57500,2940,22,Greece,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,57500,2940,22,Greece,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,57500,3593,21,Puerto-Rico,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,57500,3593,21,Puerto-Rico,0
81,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,52500,2940,17,Cambodia,1
81,Self-emp-inc,Prof-school,1,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,52500,2940,17,Cambodia,0
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,52500,4247,11,South,1
98,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,52500,4247,11,South,0
95,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,52500,3811,8,Puerto-Rico,1
95,Local-gov,12th,2,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,52500,3811,8,Puerto-Rico,0
98,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,52500,3158,11,Canada,1
98,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,52500,3158,11,Canada,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,52500,2722,7,Japan,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,52500,2722,7,Japan,0
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Female,57500,4029,9,Puerto-Rico,1
96,Local-gov,Masters,3,Widowed,Farming-fishing,Other-relative,Other,Male,57500,4029,9,Puerto-Rico,0
93,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,57500,2722,5,England,0
93,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,57500,2722,5,England,1
93,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,52500,3811,5,England,1
93,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,52500,3811,5,England,0
90,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Female,52500,2286,2,United-States,0
90,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Male,52500,2286,2,United-States,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,57500,3158,11,South,1
87,State-gov,Doctorate,3,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,57500,3158,11,South,0
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,52500,4029,10,Greece,1
86,State-gov,10th,3,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,52500,4029,10,Greece,0
87,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,52500,3158,11,Canada,1
87,State-gov,Doctorate,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Male,52500,3158,11,Canada,0
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Female,57500,3593,9,Puerto-Rico,1
85,Local-gov,Masters,3,Widowed,Farming-fishing,Unmarried,Other,Male,57500,3593,9,Puerto-Rico,0
79,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Female,52500,2504,2,United-States,1
79,Self-emp-not-inc,Some-college,1,Divorced,Craft-repair,Not-in-family,White,Male,52500,2504,2,United-States,0
91,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,52500,544,5,England,0
91,Self-emp-not-inc,HS-grad,2,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,52500,544,5,England,1
93,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,57500,544,5,Japan,0
93,Self-emp-inc,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,57500,544,5,Japan,1
95,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,57500,1197,8,Puerto-Rico,0
95,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,57500,1197,8,Puerto-Rico,1
91,Self-emp-not-inc,HS-grad,1,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,52500,1415,3,India,0
91,Self-emp-not-inc,HS-grad,1,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,52500,1415,3,India,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,52500,544,7,Japan,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,52500,544,7,Japan,1
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,52500,1633,7,Puerto-Rico,0
95,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,52500,1633,7,Puerto-Rico,1
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Female,52500,108,14,United-States,1
79,Private,Bachelors,1,Married-civ-spouse,Tech-support,Unmarried,White,Male,52500,108,14,United-States,0
84,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,57500,544,19,Japan,0
84,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,57500,544,19,Japan,1
84,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,52500,544,19,Japan,0
84,Federal-gov,7th-8th,2,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,52500,544,19,Japan,1
84,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,57500,1197,20,Puerto-Rico,0
84,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,57500,1197,20,Puerto-Rico,1
84,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,52500,1197,20,Puerto-Rico,0
84,Local-gov,12th,2,Widowed,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,52500,1197,20,Puerto-Rico,1
84,Local-gov,12th,5,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,57500,1197,8,Outlying-US(Guam-USVI-etc),1
