status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A11,11,A32,A48,10548,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,11,A30,A48,10548,A61,A71,1,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,11,A30,A48,10548,A61,A71,1,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,11,A32,A48,10548,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,11,A32,A48,10548,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,1,A103,3,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,1,A103,3,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,1,A103,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,1,A103,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,3,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,3,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,0,A32,A48,10590,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A48,10590,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A30,A48,10587,A61,A71,1,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A30,A48,10587,A61,A71,1,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A48,10587,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,0,A32,A48,10587,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,3,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,3,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,1,A103,3,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,1,A103,3,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,1,A103,3,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,1,A103,3,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,1,A101,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,1,A101,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A30,A48,10548,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A30,A48,10548,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,1,A103,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,1,A103,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,3,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,3,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,3,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,3,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A30,A48,10548,A61,A71,3,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A30,A48,10548,A61,A71,3,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,3,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,3,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,0,A32,A48,10551,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A48,10551,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A30,A48,10548,A61,A71,1,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A30,A48,10548,A61,A71,1,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A48,10548,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,0,A32,A48,10548,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,3,A31,A48,10563,A62,A72,1,A102,1,A122,0,A142,A152,2,A171,1,A191,A201,A91,0
A12,3,A31,A48,10563,A62,A72,1,A102,1,A122,1,A142,A152,2,A171,1,A191,A201,A91,1
A11,11,A32,A47,10548,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,11,A32,A47,10548,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A47,10587,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A47,10587,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A47,10548,A61,A71,1,A101,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A47,10548,A61,A71,1,A101,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A47,10548,A61,A71,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A47,10548,A61,A71,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A47,10548,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,0,A32,A47,10548,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,0,A32,A47,10551,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,0,A32,A47,10551,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,0,A32,A47,10548,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,0,A32,A47,10548,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,31,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,31,A32,A48,10509,A61,A71,3,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A48,10509,A61,A71,3,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A32,A48,10509,A61,A71,1,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,31,A32,A48,10509,A61,A71,1,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,31,A32,A48,10509,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A48,10509,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A32,A48,10509,A61,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,31,A32,A48,10509,A61,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,3,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,3,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,3,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,3,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,21,A32,A48,10512,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A48,10512,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A30,A48,10509,A61,A71,1,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A30,A48,10509,A61,A71,1,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10509,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,21,A32,A48,10509,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,3,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,3,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,1,A101,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,1,A101,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A30,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A30,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,1,A103,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,1,A103,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,31,A32,A48,10473,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A48,10473,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A30,A48,10470,A61,A71,1,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A30,A48,10470,A61,A71,1,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A32,A48,10470,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,31,A32,A48,10470,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A30,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A30,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,21,A32,A48,10473,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A48,10473,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A30,A48,10470,A61,A71,1,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A30,A48,10470,A61,A71,1,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A48,10470,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,21,A32,A48,10470,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,25,A31,A49,10489,A62,A72,1,A102,1,A122,0,A142,A152,2,A172,1,A192,A202,A92,0
A12,25,A31,A49,10489,A62,A72,1,A102,1,A122,1,A142,A152,2,A172,1,A192,A202,A92,1
A11,21,A32,A47,10509,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A47,10509,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A47,10470,A61,A71,1,A101,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A47,10470,A61,A71,1,A101,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,31,A32,A47,10470,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,31,A32,A47,10470,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A47,10470,A61,A71,3,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A47,10470,A61,A71,3,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A47,10470,A61,A71,1,A101,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,21,A32,A47,10470,A61,A71,1,A101,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,21,A32,A47,10473,A61,A71,1,A101,1,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,21,A32,A47,10473,A61,A71,1,A101,1,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,21,A32,A47,10470,A61,A71,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,21,A32,A47,10470,A61,A71,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,11,A32,A48,10509,A61,A71,3,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,11,A32,A48,10509,A61,A71,3,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,11,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,11,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
A11,11,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,11,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,11,A32,A48,10509,A61,A71,1,A101,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,11,A32,A48,10509,A61,A71,1,A101,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,11,A30,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,3,A171,1,A191,A201,A91,0
A11,11,A30,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,3,A171,1,A191,A201,A91,1
A11,11,A32,A48,10509,A61,A71,1,A103,3,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,11,A32,A48,10509,A61,A71,1,A103,3,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,11,A32,A48,10509,A61,A71,3,A103,1,A121,0,A141,A151,3,A173,1,A191,A201,A91,0
A11,11,A32,A48,10509,A61,A71,3,A103,1,A121,1,A141,A151,3,A173,1,A191,A201,A91,1
