status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A13,4,A32,A48,15562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,9,A32,A49,15562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,9,A32,A49,15562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,4,A32,A48,15562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,4,A32,A48,15562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,4,A32,A49,15562,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,4,A32,A49,15562,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,6,A32,A46,16062,A62,A73,1,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,0
A13,6,A32,A46,16062,A62,A73,1,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,1
A13,9,A32,A49,16187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,9,A32,A49,16187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,3,A32,A47,16125,A63,A72,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,3,A32,A47,16125,A63,A72,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,9,A32,A49,16187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,9,A32,A49,16187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,3,A32,A47,16125,A63,A73,1,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,3,A32,A47,16125,A63,A73,1,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,1
A13,4,A32,A49,16187,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,4,A32,A49,16187,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,5,A32,A45,15313,A62,A73,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,0
A13,5,A32,A45,15313,A62,A73,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,1
A13,7,A32,A47,15500,A63,A72,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,7,A32,A47,15500,A63,A72,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,7,A32,A47,15500,A63,A73,1,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,7,A32,A47,15500,A63,A73,1,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,1
A13,9,A32,A49,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,9,A32,A49,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,4,A32,A48,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,4,A32,A48,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,4,A31,A49,15562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,4,A31,A49,15562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,4,A31,A49,15562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,4,A31,A49,15562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,4,A31,A48,16187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,4,A31,A48,16187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,8,A31,A48,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,8,A31,A48,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,4,A31,A48,15562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,4,A31,A48,15562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,4,A31,A48,15562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,4,A31,A48,15562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A12,4,A32,A49,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A12,4,A32,A49,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,61,A32,A45,10001,A61,A73,1,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A92,0
A13,61,A32,A45,10001,A61,A73,1,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A92,1
A13,41,A32,A45,11251,A61,A73,3,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A92,0
A13,41,A32,A45,11251,A61,A73,3,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A92,1
A13,44,A32,A49,11812,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11812,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,12437,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,12437,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A32,A48,11812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,11812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11812,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11812,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11812,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11812,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,11812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,11812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,54,A32,A49,10562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,10562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,54,A32,A49,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,54,A32,A49,11187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,11187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,58,A32,A47,10500,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,58,A32,A47,10500,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,54,A32,A49,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,54,A32,A49,10562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,10562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,54,A31,A49,10562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,10562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A32,A49,10562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,10562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,10562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,10562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A44,10562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,10562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A32,A49,11187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,11187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A48,11125,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A48,11125,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,44,A32,A44,11187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,11187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11187,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11187,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11187,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11187,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,48,A32,A47,10500,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,48,A32,A47,10500,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,49,A32,A48,10500,A63,A72,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,49,A32,A48,10500,A63,A72,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,44,A32,A48,10500,A63,A72,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A48,10500,A63,A72,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,44,A32,A43,10500,A63,A72,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A43,10500,A63,A72,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,49,A32,A48,10500,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,49,A32,A48,10500,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,1
A13,44,A32,A48,10500,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A48,10500,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,1
A13,44,A32,A43,10500,A63,A73,3,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A43,10500,A63,A73,3,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,1
A13,44,A32,A49,10562,A63,A72,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,10562,A63,A72,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,49,A32,A48,11187,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,11187,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11187,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11187,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11187,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11187,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,47,A32,A46,10437,A62,A73,1,A102,3,A123,0,A143,A152,3,A173,1,A192,A202,A92,0
A13,47,A32,A46,10437,A62,A73,1,A102,3,A123,1,A143,A152,3,A173,1,A192,A202,A92,1
A13,49,A32,A48,10562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,10562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A32,A48,10562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,10562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,10562,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,10562,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,46,A32,A45,11000,A62,A73,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,0
A13,46,A32,A45,11000,A62,A73,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,1
A13,49,A32,A48,11187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,11187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A32,A48,11187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,11187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A49,11187,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,11187,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A32,A44,10250,A62,A73,1,A102,2,A121,0,A143,A152,2,A172,1,A191,A202,A91,0
A13,44,A32,A44,10250,A62,A73,1,A102,2,A121,1,A143,A152,2,A172,1,A191,A202,A91,1
A13,47,A32,A46,10437,A62,A72,1,A102,3,A122,0,A143,A152,3,A173,1,A192,A202,A92,0
A13,47,A32,A46,10437,A62,A72,1,A102,3,A122,1,A143,A152,3,A173,1,A192,A202,A92,1
A13,47,A32,A46,10437,A62,A73,1,A102,3,A122,0,A142,A152,3,A173,1,A192,A202,A92,0
A13,47,A32,A46,10437,A62,A73,1,A102,3,A122,1,A142,A152,3,A173,1,A192,A202,A92,1
A13,49,A32,A48,10562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A48,10562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,10562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,10562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A31,A49,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A44,10562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,10562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A31,A49,11187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,11187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A48,11125,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A31,A48,11125,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,44,A31,A44,11187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,11187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,11187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,11187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,11187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,11187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,48,A31,A47,10500,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,48,A31,A47,10500,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,49,A31,A49,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A44,10562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,10562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,49,A31,A49,10562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,10562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,10562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,10562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A44,10562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,10562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,44,A31,A49,10562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,10562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A12,44,A32,A48,10500,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A12,44,A32,A48,10500,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
A13,24,A32,A49,14312,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,24,A32,A49,14312,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,24,A32,A49,14937,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,24,A32,A49,14937,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,29,A32,A48,14312,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,29,A32,A48,14312,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,24,A32,A49,14312,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,24,A32,A49,14312,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,24,A32,A49,14312,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,24,A32,A49,14312,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,31,A32,A45,12501,A61,A73,3,A103,1,A121,0,A143,A153,1,A171,1,A191,A202,A92,0
A13,31,A32,A45,12501,A61,A73,3,A103,1,A121,1,A143,A153,1,A171,1,A191,A202,A92,1
A13,34,A32,A49,13062,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,34,A32,A49,13062,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,34,A32,A49,13687,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,34,A32,A49,13687,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,39,A32,A48,13062,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,39,A32,A48,13062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,34,A32,A49,13062,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,34,A32,A49,13062,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,34,A32,A49,13062,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,34,A32,A49,13062,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,1
A13,24,A32,A49,13062,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,24,A32,A49,13062,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,24,A32,A49,13687,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,24,A32,A49,13687,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,1
A13,28,A32,A47,13000,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,28,A32,A47,13000,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,1
