job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,decision
entrepreneur,married,basic.9y,no,no,no,cellular,nov,wed,-2,4875,33,190,2,nonexistent,1,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,36,198,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,36,198,2,nonexistent,1,1
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,34,200,4,nonexistent,0,0
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,34,200,4,nonexistent,1,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4992,34,194,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4992,34,194,6,success,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4883,35,195,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4883,35,195,3,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,33,205,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,33,205,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,33,189,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4704,33,189,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,36,188,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4704,36,188,0,failure,1,1
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4797,33,198,2,nonexistent,0,0
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4797,33,198,2,nonexistent,1,1
technician,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4820,34,192,4,nonexistent,0,0
technician,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4820,34,192,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,33,193,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,33,193,2,nonexistent,1,1
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,30,214,2,nonexistent,0,0
student,married,basic.9y,no,no,no,cellular,aug,wed,-2,4953,30,214,2,nonexistent,1,1
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,31,215,3,nonexistent,0,0
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4961,31,215,3,nonexistent,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,30,212,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4852,30,212,0,failure,1,1
entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,-2,4875,30,214,2,nonexistent,0,0
entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,-2,4875,30,214,2,nonexistent,1,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4992,31,217,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4992,31,217,6,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,209,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,31,209,5,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,31,201,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,31,201,5,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,31,198,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,31,198,4,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,30,206,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,30,206,2,nonexistent,1,1
student,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4727,31,207,3,nonexistent,0,0
student,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4727,31,207,3,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4805,31,199,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4805,31,199,3,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,31,193,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,31,193,5,success,1,1
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,30,197,1,failure,0,0
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,30,197,1,failure,1,1
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,30,198,2,nonexistent,0,0
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,30,198,2,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,31,201,5,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,31,201,5,success,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4750,31,201,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4750,31,201,5,success,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,31,193,5,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,31,193,5,success,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,26,227,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,26,227,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,219,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4540,26,219,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,33,197,1,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4626,33,197,1,failure,1,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,33,189,1,failure,0,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,33,189,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,33,189,1,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,33,189,1,failure,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,30,204,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,30,204,0,failure,1,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,30,205,1,failure,0,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,30,205,1,failure,1,1
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4641,30,206,2,nonexistent,0,0
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4641,30,206,2,nonexistent,1,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,26,206,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,26,206,2,nonexistent,1,1
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4649,28,207,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4649,28,207,3,nonexistent,1,0
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4634,30,190,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4634,30,190,2,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,31,196,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,31,196,4,nonexistent,1,1
blue-collar,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,30,198,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,may,wed,-2,4556,30,198,2,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4579,31,192,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4579,31,192,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,28,198,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,28,198,4,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4470,26,213,1,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4470,26,213,1,failure,1,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,28,206,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,28,206,2,nonexistent,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,30,188,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4462,30,188,0,failure,1,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,30,190,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4478,30,190,2,nonexistent,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4501,31,192,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4501,31,192,4,nonexistent,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,196,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,196,0,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,188,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4383,30,188,0,failure,1,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,30,190,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4399,30,190,2,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4478,26,198,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4478,26,198,2,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4391,28,189,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4391,28,189,1,failure,1,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,28,197,1,failure,0,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,28,197,1,failure,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4422,28,192,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4422,28,192,4,nonexistent,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,39,181,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,39,181,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,181,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,181,0,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,173,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4852,39,173,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,39,159,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,39,159,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,42,158,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,42,158,0,failure,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,40,161,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,40,161,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,39,167,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,39,167,2,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,40,162,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,40,162,5,success,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,173,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,173,0,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,165,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,39,165,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,39,165,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,39,165,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,39,159,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,39,159,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,165,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,165,0,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,157,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,39,157,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,39,157,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,39,157,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,45,141,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,45,141,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,45,127,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4875,45,127,1,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,42,149,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,42,149,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,42,142,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4938,42,142,1,failure,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,40,153,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,40,153,4,nonexistent,1,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,42,151,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,42,151,2,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4969,43,145,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4969,43,145,4,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4984,43,146,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4984,43,146,5,success,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,40,154,5,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,40,154,5,success,1,1
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,39,151,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,39,151,2,nonexistent,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,40,145,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,40,145,4,nonexistent,1,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,42,151,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4868,42,151,2,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,42,143,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4875,42,143,2,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,40,153,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,40,153,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4906,40,146,5,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4906,40,146,5,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,133,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,133,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,43,137,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,43,137,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4976,44,129,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4976,44,129,4,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,41,132,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,41,132,3,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,43,137,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4891,43,137,4,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,43,138,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4906,43,138,5,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,43,129,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4898,43,129,4,nonexistent,1,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,39,151,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,39,151,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,149,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,149,0,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,141,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4696,39,141,0,failure,1,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4712,39,143,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4712,39,143,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,42,149,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,42,149,0,failure,1,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4790,42,143,2,nonexistent,0,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4790,42,143,2,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4813,40,153,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4813,40,153,4,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4828,40,154,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4828,40,154,5,success,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,42,141,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,42,141,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,39,151,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,39,151,2,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4735,40,145,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4735,40,145,4,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4750,40,146,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,mar,(null),0,4750,40,146,5,success,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4813,40,137,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4813,40,137,4,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4813,40,129,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4813,40,129,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,42,135,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,42,135,2,nonexistent,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,44,125,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,44,125,0,failure,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4828,40,138,5,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4828,40,138,5,success,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,42,133,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,42,133,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,42,133,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,42,133,0,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,42,125,0,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,42,125,0,failure,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,40,130,5,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4750,40,130,5,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,35,181,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,35,181,4,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,35,180,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,35,180,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,37,185,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,37,185,4,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,37,181,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,37,181,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4976,37,167,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4976,37,167,4,nonexistent,1,1
