job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,decision
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4984,47,324,5,success,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,26,313,0,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,26,313,0,failure,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,36,318,5,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,jun,(null),0,4984,36,318,5,success,1,0
management,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4976,30,317,4,nonexistent,0,1
management,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4976,30,317,4,nonexistent,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,48,326,5,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,48,326,5,success,1,0
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4864,41,324,3,nonexistent,0,1
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4864,41,324,3,nonexistent,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,35,317,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4891,35,317,4,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4930,20,321,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4930,20,321,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4813,45,330,1,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4813,45,330,1,failure,1,0
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4825,44,332,3,nonexistent,0,1
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4825,44,332,3,nonexistent,1,0
blue-collar,married,basic.9y,no,no,no,cellular,mar,wed,-2,4782,46,331,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,mar,wed,-2,4782,46,331,2,nonexistent,1,0
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,45,329,0,failure,0,1
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,45,329,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,33,329,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,33,329,0,failure,1,0
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4806,39,313,0,failure,0,1
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4806,39,313,0,failure,1,0
services,married,basic.9y,no,no,no,cellular,mar,wed,-2,4743,46,315,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,mar,wed,-2,4743,46,315,2,nonexistent,1,0
blue-collar,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4825,44,324,3,nonexistent,0,1
blue-collar,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4825,44,324,3,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4821,40,323,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4821,40,323,2,nonexistent,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4789,41,317,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4789,41,317,4,nonexistent,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4840,48,319,6,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4840,48,319,6,success,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,27,313,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,27,313,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,28,322,1,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,28,322,1,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4696,45,322,1,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4696,45,322,1,failure,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4750,45,325,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4750,45,325,4,nonexistent,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,43,315,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,43,315,2,nonexistent,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,33,314,1,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,33,314,1,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,30,315,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,30,315,2,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4767,20,313,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4767,20,313,0,failure,1,0
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,45,321,0,failure,0,1
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4611,45,321,0,failure,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4641,43,315,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4641,43,315,2,nonexistent,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4536,45,313,0,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4536,45,313,0,failure,1,0
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4591,47,316,3,nonexistent,0,1
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4591,47,316,3,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,40,313,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,40,313,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4416,39,313,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4416,39,313,0,failure,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4953,47,303,5,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4953,47,303,5,success,1,0
services,married,illiterate,unknown,unknown,unknown,telephone,nov,fri,-1,4969,35,302,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,nov,fri,-1,4969,35,302,4,nonexistent,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,oct,tue,-3,4938,27,299,1,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,oct,tue,-3,4938,27,299,1,failure,1,0
technician,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,39,306,0,failure,0,1
technician,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,39,306,0,failure,1,0
services,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,44,309,3,nonexistent,0,1
services,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,44,309,3,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,47,310,5,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4914,47,310,5,success,1,0
unemployed,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,44,301,3,nonexistent,0,1
unemployed,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4864,44,301,3,nonexistent,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4860,27,299,1,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4860,27,299,1,failure,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,33,302,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4891,33,302,4,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,29,307,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4868,29,307,2,nonexistent,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,35,303,5,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,35,303,5,success,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4852,20,298,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4852,20,298,0,failure,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4976,23,310,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4976,23,310,4,nonexistent,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,16,302,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4969,16,302,4,nonexistent,1,0
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,19,305,3,nonexistent,0,1
management,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4922,19,305,3,nonexistent,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4898,23,310,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4898,23,310,4,nonexistent,1,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,17,310,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4976,17,310,4,nonexistent,1,0
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,8,306,0,failure,0,1
housemaid,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,8,306,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,1,306,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,1,306,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4845,1,298,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4845,1,298,0,failure,1,0
technician,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,40,292,2,nonexistent,0,0
technician,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,40,292,2,nonexistent,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4969,33,294,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4969,33,294,4,nonexistent,1,1
student,married,basic.9y,no,no,no,cellular,may,wed,-2,4953,43,284,2,nonexistent,0,0
student,married,basic.9y,no,no,no,cellular,may,wed,-2,4953,43,284,2,nonexistent,1,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,33,283,1,failure,0,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,33,283,1,failure,1,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,27,286,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,27,286,2,nonexistent,1,1
housemaid,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,286,4,nonexistent,0,0
housemaid,married,professional.course,unknown,unknown,unknown,telephone,oct,fri,-1,4969,41,286,4,nonexistent,1,1
retired,single,high.school,unknown,unknown,unknown,telephone,nov,(null),0,4992,43,288,6,success,0,0
retired,single,high.school,unknown,unknown,unknown,telephone,nov,(null),0,4992,43,288,6,success,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4969,33,286,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4969,33,286,4,nonexistent,1,1
technician,divorced,basic.4y,no,no,no,cellular,oct,mon,-3,4845,33,290,0,failure,0,0
technician,divorced,basic.4y,no,no,no,cellular,oct,mon,-3,4845,33,290,0,failure,1,1
technician,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,26,290,0,failure,0,0
technician,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,26,290,0,failure,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,48,288,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,48,288,6,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4891,33,286,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4891,33,286,4,nonexistent,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,20,291,1,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4875,20,291,1,failure,1,1
technician,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,21,292,2,nonexistent,0,0
technician,married,basic.9y,no,no,no,cellular,feb,wed,-2,4946,21,292,2,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,23,295,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,23,295,5,success,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,14,291,1,failure,0,0
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,14,291,1,failure,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4860,14,291,1,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4860,14,291,1,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,20,282,0,failure,0,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,20,282,0,failure,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,14,282,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4845,14,282,0,failure,1,1
management,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4898,17,294,4,nonexistent,0,1
management,married,illiterate,unknown,unknown,unknown,telephone,may,fri,-1,4898,17,294,4,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4891,17,284,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,feb,wed,-2,4891,17,284,2,nonexistent,1,1
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4961,22,283,3,nonexistent,0,0
blue-collar,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4961,22,283,3,nonexistent,1,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4953,17,286,4,nonexistent,0,0
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4953,17,286,4,nonexistent,1,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,4,292,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4891,4,292,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,2,283,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4860,2,283,0,failure,1,1
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4782,33,299,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4782,33,299,1,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,26,306,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,26,306,0,failure,1,0
technician,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,33,298,0,failure,0,1
technician,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4774,33,298,0,failure,1,0
technician,married,basic.9y,no,no,no,cellular,mar,wed,-2,4743,46,308,2,nonexistent,0,1
technician,married,basic.9y,no,no,no,cellular,mar,wed,-2,4743,46,308,2,nonexistent,1,0
technician,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4731,39,306,0,failure,0,1
technician,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4731,39,306,0,failure,1,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4711,47,309,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4711,47,309,4,nonexistent,1,0
technician,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4696,45,299,1,failure,0,1
technician,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4696,45,299,1,failure,1,0
technician,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,33,298,0,failure,0,1
technician,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,33,298,0,failure,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,48,311,6,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,48,311,6,success,1,0
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4797,34,308,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,4797,34,308,2,nonexistent,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4742,46,310,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4742,46,310,4,nonexistent,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4723,49,311,6,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4723,49,311,6,success,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4719,30,308,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,4719,30,308,2,nonexistent,1,0
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4719,28,300,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,nov,wed,-2,4719,28,300,2,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4840,48,296,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4840,48,296,6,success,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4797,47,295,5,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4797,47,295,5,success,1,0
technician,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4806,39,282,0,failure,0,0
technician,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4806,39,282,0,failure,1,1
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,29,292,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4790,29,292,2,nonexistent,1,0
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4782,28,283,1,failure,0,0
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4782,28,283,1,failure,1,1
unemployed,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4805,29,293,3,nonexistent,0,1
unemployed,married,high.school,unknown,unknown,unknown,telephone,feb,thu,-1,4805,29,293,3,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,30,287,5,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,30,287,5,success,1,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4754,42,294,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4754,42,294,4,nonexistent,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4719,47,295,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4719,47,295,5,success,1,0
technician,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,34,284,2,nonexistent,0,1
technician,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,34,284,2,nonexistent,1,0
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,28,292,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,28,292,2,nonexistent,1,0
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,31,296,6,success,0,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,31,296,6,success,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,20,298,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4774,20,298,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4689,20,290,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,apr,mon,-3,4689,20,290,0,failure,1,0
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,20,282,0,failure,0,0
technician,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,20,282,0,failure,1,1
services,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,15,284,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,15,284,2,nonexistent,1,1
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,14,282,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,apr,tue,-3,4696,14,282,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,8,282,0,failure,0,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4767,8,282,0,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,20,306,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,20,306,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,21,300,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,-2,4735,21,300,2,nonexistent,1,0
management,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4813,22,302,4,nonexistent,0,1
management,married,illiterate,unknown,unknown,unknown,telephone,feb,fri,-1,4813,22,302,4,nonexistent,1,0
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,14,299,1,failure,0,1
housemaid,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,14,299,1,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4797,9,300,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4797,9,300,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,8,298,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,8,298,0,failure,1,0
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,21,292,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,21,292,2,nonexistent,1,0
