job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,decision
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,30,298,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4923,30,298,0,failure,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4953,28,307,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4953,28,307,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4750,27,303,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4750,27,303,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,30,282,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4845,30,282,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4813,28,287,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4813,28,287,2,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,26,295,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,26,295,6,success,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4626,26,307,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4626,26,307,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,306,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,306,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4641,26,300,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4641,26,300,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,298,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4540,26,298,0,failure,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,298,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4455,26,298,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,26,286,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,26,286,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4376,26,282,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4376,26,282,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4930,32,251,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4930,32,251,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4906,30,262,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4906,30,262,2,nonexistent,1,1
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4774,30,267,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4774,30,267,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,30,251,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,30,251,0,failure,1,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,29,279,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4992,29,279,6,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,28,277,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,28,277,5,success,1,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,29,263,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,29,263,6,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4781,28,268,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4781,28,268,4,nonexistent,1,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,27,279,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,27,279,6,success,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,28,266,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,28,266,0,failure,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,26,276,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4641,26,276,4,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,26,274,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4391,26,274,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,26,268,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4422,26,268,2,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,28,254,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4579,28,254,2,nonexistent,1,1
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,28,251,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,28,251,0,failure,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4656,26,263,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4656,26,263,6,success,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,266,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4298,26,266,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4313,26,252,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4313,26,252,1,failure,1,1
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4227,26,251,0,failure,0,0
admin.,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4227,26,251,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,23,345,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,23,345,1,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,20,345,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4938,20,345,1,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,14,344,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,14,344,0,failure,1,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4922,24,336,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4922,24,336,3,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,20,341,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4930,20,341,0,failure,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,338,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,338,2,nonexistent,1,0
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,20,339,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4953,20,339,2,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,21,339,5,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4984,21,339,5,success,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4860,20,338,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4860,20,338,1,failure,1,0
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,334,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4953,20,334,2,nonexistent,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4976,21,335,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4976,21,335,4,nonexistent,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4992,21,335,6,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4992,21,335,6,success,1,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4883,21,332,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4883,21,332,3,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,23,330,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,23,330,0,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,20,329,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4704,20,329,0,failure,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,24,326,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4906,24,326,5,success,1,0
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,21,325,4,nonexistent,0,1
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4898,21,325,4,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,21,327,6,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4914,21,327,6,success,1,0
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,23,323,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,23,323,2,nonexistent,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,24,326,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4828,24,326,5,success,1,0
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,23,323,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,23,323,2,nonexistent,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4735,25,325,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4735,25,325,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,24,319,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,24,319,6,success,1,1
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,25,315,2,nonexistent,0,0
student,married,basic.9y,no,no,no,cellular,sep,wed,-2,4719,25,315,2,nonexistent,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4742,25,317,4,nonexistent,0,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4742,25,317,4,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4750,23,318,5,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4750,23,318,5,success,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4758,23,319,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4758,23,319,6,success,1,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4766,21,324,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4766,21,324,3,nonexistent,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,21,319,6,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4828,21,319,6,success,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4875,14,338,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4875,14,338,1,failure,1,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4937,16,333,4,nonexistent,0,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4937,16,333,4,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,329,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,329,0,failure,1,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,14,329,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,14,329,1,failure,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,15,331,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4797,15,331,2,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4696,14,329,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4696,14,329,0,failure,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,17,326,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4906,17,326,5,success,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,325,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,14,325,0,failure,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,15,326,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4797,15,326,2,nonexistent,1,0
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4790,15,325,2,nonexistent,0,1
services,married,professional.course,no,no,no,cellular,feb,wed,-2,4790,15,325,2,nonexistent,1,0
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4820,17,327,4,nonexistent,0,1
technician,married,basic.9y,unknown,unknown,unknown,telephone,apr,fri,-1,4820,17,327,4,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,323,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,323,6,success,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,327,6,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4836,18,327,6,success,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,14,322,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4704,14,322,1,failure,1,0
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,15,323,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,feb,wed,-2,4712,15,323,2,nonexistent,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,15,326,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,mar,wed,-2,4719,15,326,2,nonexistent,1,0
housemaid,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4735,16,322,4,nonexistent,0,1
housemaid,married,professional.course,unknown,unknown,unknown,telephone,apr,fri,-1,4735,16,322,4,nonexistent,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,18,319,6,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4836,18,319,6,success,1,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4735,16,317,4,nonexistent,0,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4735,16,317,4,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,23,321,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,23,321,0,failure,1,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4594,23,315,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4594,23,315,2,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,22,321,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4611,22,321,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,22,321,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4533,22,321,0,failure,1,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4649,21,316,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4649,21,316,3,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,20,313,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,20,313,0,failure,1,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,20,314,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,20,314,1,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,23,313,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4462,23,313,0,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,20,313,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4462,20,313,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4634,15,321,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,feb,wed,-2,4634,15,321,2,nonexistent,1,0
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,14,313,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4626,14,313,1,failure,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,15,315,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,sep,wed,-2,4641,15,315,2,nonexistent,1,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,16,317,4,nonexistent,0,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4657,16,317,4,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,14,313,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4540,14,313,0,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,14,317,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4548,14,317,1,failure,1,0
housemaid,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4571,16,314,3,nonexistent,0,1
housemaid,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4571,16,314,3,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4462,14,313,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4462,14,313,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,337,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4930,2,337,0,failure,1,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4953,5,331,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4953,5,331,2,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4887,2,329,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4887,2,329,0,failure,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,3,330,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4860,3,330,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4809,2,329,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4809,2,329,0,failure,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,10,326,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4984,10,326,5,success,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4887,2,325,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4887,2,325,0,failure,1,0
services,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,321,2,nonexistent,0,1
services,married,basic.6y,no,no,no,cellular,aug,wed,-2,4868,4,321,2,nonexistent,1,0
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,7,324,3,nonexistent,0,1
housemaid,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4883,7,324,3,nonexistent,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,10,326,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4906,10,326,5,success,1,0
services,married,professional.course,no,no,no,cellular,aug,wed,-2,4856,4,317,2,nonexistent,0,1
services,married,professional.course,no,no,no,cellular,aug,wed,-2,4856,4,317,2,nonexistent,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,2,321,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4774,2,321,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4809,2,325,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4809,2,325,0,failure,1,0
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,321,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4782,3,321,1,failure,1,0
housemaid,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,7,324,3,nonexistent,0,1
housemaid,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4805,7,324,3,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,1,325,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4728,1,325,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,2,321,0,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4696,2,321,0,failure,1,0
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4820,9,317,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4820,9,317,4,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4719,5,315,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4719,5,315,2,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4653,2,313,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,tue,-3,4653,2,313,0,failure,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,3,314,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4626,3,314,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4575,2,313,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,tue,-3,4575,2,313,0,failure,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,24,311,6,success,0,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4758,24,311,6,success,1,1
student,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4657,24,309,4,nonexistent,0,0
student,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4657,24,309,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4680,24,311,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4680,24,311,6,success,1,1
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,23,307,2,nonexistent,0,0
services,married,basic.9y,no,no,no,cellular,aug,wed,-2,4556,23,307,2,nonexistent,1,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4579,23,309,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4579,23,309,4,nonexistent,1,0
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4563,25,308,2,nonexistent,0,0
student,married,basic.9y,no,no,no,cellular,mar,wed,-2,4563,25,308,2,nonexistent,1,1
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4594,24,310,5,success,0,0
management,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4594,24,310,5,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4586,24,302,4,nonexistent,0,0
